id;origen.x;origen.y;var.x;final_diagnosis_numeric_cor;final_diagnosis_numeric_chi;final_diagnosis_numeric_anova;depression_cor;depression_chi;depression_anova;euthymia_cor;euthymia_chi;euthymia_anova;hypomania_cor;hypomania_chi;hypomania_anova;mixed_cor;mixed_chi;mixed_anova;hospitalized_cor;hospitalized_chi;hospitalized_anova
DOSI;Young;TargetVar;Y_sleep;0.3311;0.0719;0.4682;-0.2294;0.7548;0.5527;-0.5804;0.1653;0.1013;0.803;0.0111;0.0092;-0.2294;0.7548;0.5527;NA;NA;NA
DOSI;Young;TargetVar;Y_irritability;-0.2632;0.2823;0.5686;0.6142;0.1396;0.0785;-0.3287;0.2317;0.3878;0.6142;0.1396;0.0785;-0.2362;0.7548;0.5406;NA;NA;NA
DOSI;Young;TargetVar;Y_verbal_expression;0.1539;0.3442;0.7418;-0.189;1;0.6263;0.0598;1;0.8786;0.6614;0.4785;0.0524;-0.189;1;0.6263;NA;NA;NA
DOSI;Young;TargetVar;Y_thought_disorder;0.3311;0.0719;0.4682;-0.125;1;0.7486;-0.3162;1;0.4071;1;0.1894;0;-0.125;1;0.7486;NA;NA;NA
DOSI;TargetVar;TargetVar;H_depression;0.0468;0.2683;0.9206;0.5;0.7077;0.1705;-0.1581;1;0.6845;-0.25;1;0.5165;0.5;0.7077;0.1705;NA;NA;NA
DOSI;TargetVar;TargetVar;H_guilt;0.3311;0.0719;0.4682;-0.125;1;0.7486;-0.3162;1;0.4071;1;0.1894;0;-0.125;1;0.7486;NA;NA;NA
DOSI;TargetVar;TargetVar;H_mid_insonmia;0.6363;0.1881;0.1245;-0.2294;0.7548;0.5527;0.0725;0.1653;0.8529;-0.2294;0.7548;0.5527;0.803;0.0111;0.0092;NA;NA;NA
DOSI;TargetVar;TargetVar;H_late_insonmia;-0.596;0.0719;0.1578;0.8839;0.0111;0.0016;-0.4472;0.3575;0.2275;-0.1768;0.8515;0.6491;-0.1768;0.8515;0.6491;NA;NA;NA
DOSI;TargetVar;TargetVar;H_activity;-0.596;0.0719;0.1578;1;0.1894;0;-0.3162;1;0.4071;-0.125;1;0.7486;-0.125;1;0.7486;NA;NA;NA
DOSI;TargetVar;TargetVar;H_psychic_anxiety;0.8721;0.0719;0.0105;-0.2362;0.7548;0.5406;-0.5976;0.1653;0.0892;0.6142;0.1396;0.0785;0.6142;0.1396;0.0785;NA;NA;NA
DOSI;TargetVar;TargetVar;H_somatic_anxiety;NA;NA;NA;-0.125;1;0.7486;-0.3162;1;0.4071;-0.125;1;0.7486;-0.125;1;0.7486;NA;NA;NA
DOSI;TargetVar;TargetVar;H_general_somatic_symptoms;-0.596;0.0719;0.1578;1;0.1894;0;-0.3162;1;0.4071;-0.125;1;0.7486;-0.125;1;0.7486;NA;NA;NA
DOSI;TargetVar;TargetVar;H_genitals_symptoms;NA;NA;NA;-0.1644;0.8515;0.6725;-0.4159;0.3575;0.2656;-0.1644;0.8515;0.6725;-0.1644;0.8515;0.6725;NA;NA;NA
DOSI;HRSD;TargetVar;hrsd;0.1584;0.1368;0.7345;0.559;0.1091;0.1176;-0.8132;0.2225;0.0077;0.0559;0.1091;0.8864;0.3913;0.5584;0.2977;NA;NA;NA
DOSI;Intervenciones;TargetVar;young;0.1818;0.2903;0.6964;0.0133;0.2683;0.973;-0.3441;0.6651;0.3646;0.9686;0.0293;0;-0.2256;0.5222;0.5595;NA;NA;NA
ECSA;Diario;TargetVar;irritability;0.0583;0.0003;0.3938;NA;NA;NA;-0.0583;0.0003;0.3938;0.0583;0.0003;0.3938;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;concentration;-0.1285;0.085;0.0594;NA;NA;NA;0.1285;0.085;0.0594;-0.1285;0.085;0.0594;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;wakeup_time;-0.0645;0.1612;0.3455;NA;NA;NA;0.0645;0.1612;0.3455;-0.0645;0.1612;0.3455;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;sleep_quality;-0.0077;0;0.9108;NA;NA;NA;0.0077;0;0.9108;-0.0077;0;0.9108;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;slowness_fill_form;0.1167;0.2876;0.0872;NA;NA;NA;-0.1167;0.2876;0.0872;0.1167;0.2876;0.0872;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;sleep_duration;0.3089;0.3352;0;NA;NA;NA;-0.3089;0.3352;0;0.3089;0.3352;0;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;sleep_zenith;-0.0106;0.3791;0.8773;NA;NA;NA;0.0106;0.3791;0.8773;-0.0106;0.3791;0.8773;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;observation_string_length;0.0151;0.6605;0.825;NA;NA;NA;-0.0151;0.6605;0.825;0.0151;0.6605;0.825;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;time_start_form;-0.259;0.6017;0.0001;NA;NA;NA;0.259;0.6017;0.0001;-0.259;0.6017;0.0001;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;slowness_fill_form_no_outliers;0.161;0.2876;0.0179;NA;NA;NA;-0.161;0.2876;0.0179;0.161;0.2876;0.0179;NA;NA;NA;NA;NA;NA
ECSA;Diario;TargetVar;slowness_fill_form_no_outliers_scales;0.161;0.2876;0.0179;NA;NA;NA;-0.161;0.2876;0.0179;0.161;0.2876;0.0179;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;night_number;-0.1351;0.9916;0.4463;NA;NA;NA;0.1351;0.9916;0.4463;-0.1351;0.9916;0.4463;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;acc_onset;-0.5265;0.4141;0;NA;NA;NA;0.3763;0.4241;0;-0.5637;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;acc_wake;-0.598;0.4138;0;NA;NA;NA;0.4088;0.4295;0;-0.6434;0.4249;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;sleeplog_onset;0.1499;0.4141;0.0728;NA;NA;NA;-0.1136;0.4241;0.1238;0.1608;0.4241;0.0287;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;sleeplog_wake;-0.6315;0.4141;0;NA;NA;NA;0.4244;0.4241;0;-0.6783;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;window_length_in_hours;-0.0254;0.515;0.7626;NA;NA;NA;0.0178;0.5197;0.8095;-0.029;0.2321;0.6953;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;nonwear_hours;-0.1533;0.338;0.0666;NA;NA;NA;-0.014;0.0287;0.8496;-0.2966;0.364;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_nightsleep_min;0.0275;0.4185;0.7432;NA;NA;NA;-0.0547;0.434;0.4594;-0.0103;0.4291;0.8892;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_nightwak_and_IN30_min;-0.3918;0.3952;0;NA;NA;NA;0.0736;0.4133;0.3193;-0.5467;0.4084;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_nightwak_LIG30_100_min;0.0837;0.0042;0.3188;NA;NA;NA;-0.0144;0.0116;0.8459;0.1456;0.0112;0.048;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_nightwak_MOD100_400_min;0.1205;0.4838;0.1501;NA;NA;NA;-0.0122;0.0558;0.8687;0.2156;0.6117;0.0032;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_day_OIN30_min;0.2691;0.4141;0.0011;NA;NA;NA;-0.0711;0.4241;0.3362;0.402;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_day_LIG30_100_min;0.2524;0.4141;0.0023;NA;NA;NA;-0.0565;0.4241;0.4452;0.3888;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_day_MOD100_400_min;0.1692;0.3907;0.0427;NA;NA;NA;-0.0099;0.4071;0.8936;0.3004;0.4041;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_day_VIG400_min;0.1172;0.5099;0.1619;NA;NA;NA;-0.0794;0.68;0.2828;0.1367;0.2186;0.0635;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_MVPA_D1T100_min;-0.2111;0.0014;0.0111;NA;NA;NA;0.2341;0.0052;0.0013;-0.1382;0.0049;0.0606;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_INB_D30T30_min;0.1726;0.4374;0.0385;NA;NA;NA;-0.0641;0.4447;0.3858;0.2537;0.4447;0.0005;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_INB_D10T30_min;0.0059;0.4141;0.9443;NA;NA;NA;0.0029;0.4241;0.9686;0.0149;0.4241;0.84;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_INB_D1T30_min;0.2756;0.3911;0.0008;NA;NA;NA;-0.1155;0.4037;0.1173;0.3779;0.4037;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_LIGB_D10T30_100_min;-0.4439;0.4589;0;NA;NA;NA;0.3713;0.4805;0;-0.4322;0.4663;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_LIGB_D1T30_100_min;0.2344;0.3911;0.0047;NA;NA;NA;-0.0729;0.4037;0.3242;0.3491;0.4037;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TSIBday_min;0.4176;0.4531;0;NA;NA;NA;-0.3862;0.4636;0;0.368;0.4594;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TOINday_min;-0.0476;0.4608;0.5711;NA;NA;NA;0.1465;0.4654;0.0465;0.0819;0.4654;0.2675;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TLIGday_min;-0.1775;0.4141;0.0333;NA;NA;NA;0.2622;0.4241;0.0003;-0.028;0.4241;0.7054;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TMODday_min;-0.0143;0.3911;0.8653;NA;NA;NA;0.139;0.4037;0.0592;0.1365;0.4037;0.0639;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TVIGday_min;0.1193;0.2614;0.1544;NA;NA;NA;-0.0822;0.6289;0.2662;0.1376;0.035;0.0618;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_TINday_min;0.2283;0.4608;0.0059;NA;NA;NA;-0.088;0.4654;0.2334;0.325;0.4654;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_day_min;0.1739;0.4374;0.0371;NA;NA;NA;-0.011;0.4503;0.8822;0.3063;0.4456;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_night_min;-0.1912;0.4421;0.0217;NA;NA;NA;0.0162;0.4587;0.8269;-0.3289;0.4505;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;dur_nightandday_min;-0.0254;0.515;0.7626;NA;NA;NA;0.0178;0.5197;0.8095;-0.029;0.2321;0.6953;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;N_atleast5minwakenight;-0.2372;0;0.0042;NA;NA;NA;0.1353;0;0.0664;-0.2984;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;nonwear_perc_day;-0.1442;0.3071;0.0847;NA;NA;NA;-0.0193;0.0236;0.7948;-0.2867;0.3639;0.0001;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;nonwear_perc_night;-0.053;0.3928;0.5281;NA;NA;NA;-0.1533;0.5998;0.0373;-0.27;0.4407;0.0002;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;nonwear_perc_nightandday;-0.1534;0.3402;0.0665;NA;NA;NA;-0.0146;0.0311;0.8433;-0.2972;0.3667;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;sleep_efficiency;0.3565;0.4141;0;NA;NA;NA;-0.0253;0.4241;0.7327;0.53;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_nightsleep_mg;-0.3376;0.4141;0;NA;NA;NA;0.0925;0.4241;0.2106;-0.4787;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_nightwak_and_IN30_mg;-0.5235;0.4141;0;NA;NA;NA;0.3972;0.4241;0;-0.5442;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_nightwak_LIG30_100_mg;0.396;0.0039;0;NA;NA;NA;-0.0208;0.0103;0.7788;0.5665;0.0103;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_nightwak_MOD100_400_mg;0.3724;0.0039;0;NA;NA;NA;-0.0373;0.0103;0.6138;0.5411;0.0103;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_day_OIN30_mg;-0.5905;0.4608;0;NA;NA;NA;0.4662;0.4654;0;-0.5929;0.4654;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_day_LIG30_100_mg;-0.0276;0.0048;0.7425;NA;NA;NA;0.1359;0.012;0.0652;0.1074;0.012;0.1457;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_day_MOD100_400_mg;0.8425;0.0048;0;NA;NA;NA;-0.5493;0.012;0;0.8649;0.012;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_MVPA_D1T100_mg;0.7905;0;0;NA;NA;NA;-0.4488;0.0026;0;0.8366;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_INB_D30T30_mg;-0.3692;0.4141;0;NA;NA;NA;0.2292;0.4241;0.0017;-0.4331;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_TSIBday_mg;-0.7557;0.4141;0;NA;NA;NA;0.526;0.4241;0;-0.7842;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_TOINday_mg;-0.5203;0.4141;0;NA;NA;NA;0.2609;0.4241;0.0003;-0.6152;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_TLIGday_mg;0.4905;0.0048;0;NA;NA;NA;-0.0508;0.012;0.4922;0.633;0.012;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_TVIGday_mg;-0.1472;0.0039;0.0783;NA;NA;NA;0.0518;0.0103;0.4836;-0.2223;0.0103;0.0024;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_TINday_min;-0.5277;0.4141;0;NA;NA;NA;0.2269;0.4241;0.0019;-0.6341;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_day_mg;-0.3823;0.4141;0;NA;NA;NA;0.2524;0.4241;0.0005;-0.4346;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_night_mg;-0.323;0.4141;0.0001;NA;NA;NA;0.2021;0.4241;0.0058;-0.3819;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;ACC_nightandday_mg;-0.3557;0.3683;0;NA;NA;NA;0.296;0.3835;0;-0.3494;0.3835;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;quantile_mostactive60min_mg;-0.2269;0.3683;0.0062;NA;NA;NA;0.2456;0.3835;0.0008;-0.1556;0.3835;0.0344;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;quantile_mostactive30min_mg;-0.3271;0.3683;0.0001;NA;NA;NA;0.3148;0.3835;0;-0.2727;0.3835;0.0002;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;L5VALUE;-0.3261;0.3911;0.0001;NA;NA;NA;0.2362;0.4037;0.0012;-0.3566;0.4037;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;M5VALUE;-0.4232;0.4141;0;NA;NA;NA;0.3042;0.4241;0;-0.4575;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;L5TIME_num;0.0165;0.4374;0.8446;NA;NA;NA;0.0103;0.4447;0.8896;0.0444;0.4447;0.5488;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;M5TIME_num;0.523;0.4374;0;NA;NA;NA;-0.4607;0.4447;0;0.4848;0.4447;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;L10VALUE;-0.1945;0.3911;0.0195;NA;NA;NA;0.1521;0.4037;0.0388;-0.2032;0.4037;0.0055;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;M10VALUE;-0.4332;0.4141;0;NA;NA;NA;0.3123;0.4241;0;-0.4672;0.4241;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;L10TIME_num;0.3376;0.3683;0;NA;NA;NA;-0.2364;0.3835;0.0012;0.3762;0.3835;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;M10TIME_num;0.3621;0.4769;0;NA;NA;NA;-0.0633;0.4845;0.3918;0.5208;0.4803;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nbouts_INB_D30T30;-0.176;0;0.0349;NA;NA;NA;0.2722;0;0.0002;-0.0089;0;0.9046;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nbouts_INB_D10T30;-0.0536;0.0009;0.5233;NA;NA;NA;0.0336;0;0.6496;-0.0659;0;0.3728;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nbouts_INB_D1T30;0.2271;0.0081;0.0062;NA;NA;NA;-0.0643;0;0.3848;0.3447;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nbouts_LIGB_D1T30_100;0.2401;0;0.0037;NA;NA;NA;-0.0861;0;0.244;0.347;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_nightwak_and_IN30;0.0256;0;0.7608;NA;NA;NA;-0.003;0;0.9679;0.0467;0;0.5276;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_nightwak_LIG30_100;0.0709;0;0.3987;NA;NA;NA;-0.0146;0;0.8433;0.121;0;0.1008;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_nightwak_MOD100_400;0.1208;0.0004;0.1491;NA;NA;NA;0.0164;0;0.825;0.2451;0.0009;0.0008;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_day_OIN30;0.2791;0.1857;0.0007;NA;NA;NA;-0.0768;0.0158;0.2987;0.4121;0.0195;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_day_LIG30_100;0.2469;0.3076;0.0029;NA;NA;NA;-0.0559;0.0374;0.4495;0.3813;0.0664;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_day_MOD100_400;0.1728;0.0022;0.0383;NA;NA;NA;-0.016;0;0.8291;0.3009;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_day_VIG400;0.1219;0.4822;0.1454;NA;NA;NA;-0.0808;0.6895;0.2745;0.1443;0.184;0.0501;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_INB_D30T30;-0.051;0;0.5439;NA;NA;NA;0.1654;0;0.0245;0.0992;0;0.1791;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_INB_D10T30;-0.0641;0.0009;0.4454;NA;NA;NA;0.0411;0;0.5785;-0.0777;0;0.2933;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_INB_D1T30;0.2257;0.0195;0.0065;NA;NA;NA;-0.0636;0;0.3901;0.3432;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_LIGB_D1T30_100;0.2401;0;0.0037;NA;NA;NA;-0.0861;0;0.244;0.347;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TSIBday;-0.2812;0;0.0006;NA;NA;NA;0.0528;0;0.4757;-0.4309;0;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TOINday;0.0421;0.4374;0.6166;NA;NA;NA;0.1062;0.4598;0.1501;0.2017;0.4471;0.0059;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TLIGday;0.0775;0.4136;0.356;NA;NA;NA;0.0905;0.3729;0.2208;0.2459;0.4913;0.0007;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TMODday;0.1805;0.0463;0.0304;NA;NA;NA;0.0101;0.0001;0.8919;0.3353;0.0002;0;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TVIGday;0.1327;0.2698;0.1128;NA;NA;NA;-0.0893;0.6448;0.2267;0.1553;0.0363;0.0348;NA;NA;NA;NA;NA;NA
ECSA;Pulsera;TargetVar;Nblocks_TINday;0.0492;0.3434;0.5583;NA;NA;NA;0.1054;0.3558;0.1532;0.2133;0.3847;0.0036;NA;NA;NA;NA;NA;NA
ECSA;Intervenciones;TargetVar;I_alleviation;0.6124;0.8195;0.2722;NA;NA;NA;-0.6124;0.8195;0.2722;0.6124;0.8195;0.2722;NA;NA;NA;NA;NA;NA
ECSA;Intervenciones;TargetVar;I_diagnosis;0.7454;0.2059;0.0338;NA;NA;NA;-0.7454;0.2059;0.0338;0.7454;0.2059;0.0338;NA;NA;NA;NA;NA;NA
ECSA;Intervenciones;TargetVar;I_intervencion_type;-0.0667;1;0.8754;NA;NA;NA;0.0667;1;0.8754;-0.0667;1;0.8754;NA;NA;NA;NA;NA;NA
ECSA;Intervenciones;TargetVar;I_significant_change;0.7454;0.2059;0.0338;NA;NA;NA;-0.7454;0.2059;0.0338;0.7454;0.2059;0.0338;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_euphoria;0.5976;0.3241;0.0892;NA;NA;NA;-0.5976;0.3241;0.0892;0.5976;0.3241;0.0892;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_hyperactivity;0.7906;0.0969;0.0112;NA;NA;NA;-0.7906;0.0969;0.0112;0.7906;0.0969;0.0112;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_sleep;0.8367;0.0429;0.0049;NA;NA;NA;-0.8367;0.0429;0.0049;0.8367;0.0429;0.0049;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_irritability;0.6181;0.0727;0.076;NA;NA;NA;-0.6181;0.0727;0.076;0.6181;0.0727;0.076;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_verbal_expression;0.6614;0.1314;0.0524;NA;NA;NA;-0.6614;0.1314;0.0524;0.6614;0.1314;0.0524;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_thought_disorder;0.3953;0.9056;0.2924;NA;NA;NA;-0.3953;0.9056;0.2924;0.3953;0.9056;0.2924;NA;NA;NA;NA;NA;NA
ECSA;Young;TargetVar;Y_content;0.5976;0.3241;0.0892;NA;NA;NA;-0.5976;0.3241;0.0892;0.5976;0.3241;0.0892;NA;NA;NA;NA;NA;NA
ECSA;TargetVar;TargetVar;H_guilt;-0.2928;1;0.4816;NA;NA;NA;0.2928;1;0.4816;-0.2928;1;0.4816;NA;NA;NA;NA;NA;NA
ECSA;TargetVar;TargetVar;H_early_insonmia;0.1491;1;0.7246;NA;NA;NA;-0.1491;1;0.7246;0.1491;1;0.7246;NA;NA;NA;NA;NA;NA
ECSA;TargetVar;TargetVar;H_mid_insonmia;-0.0377;0.6884;0.9295;NA;NA;NA;0.0377;0.6884;0.9295;-0.0377;0.6884;0.9295;NA;NA;NA;NA;NA;NA
ECSA;TargetVar;TargetVar;H_late_insonmia;0.7454;0.2059;0.0338;NA;NA;NA;-0.7454;0.2059;0.0338;0.7454;0.2059;0.0338;NA;NA;NA;NA;NA;NA
ECSA;TargetVar;TargetVar;H_activity;-0.4174;0.4493;0.3036;NA;NA;NA;0.4174;0.4493;0.3036;-0.4174;0.4493;0.3036;NA;NA;NA;NA;NA;NA
ECSA;HRSD;TargetVar;hrsd;0.1654;0.5884;0.6956;NA;NA;NA;-0.1654;0.5884;0.6956;0.1654;0.5884;0.6956;NA;NA;NA;NA;NA;NA
ECSA;Intervenciones;TargetVar;young;0.9539;0.1091;0.0001;NA;NA;NA;-0.9539;0.1091;0.0001;0.9539;0.1091;0.0001;NA;NA;NA;NA;NA;NA
GIUS;Diario;TargetVar;animus;0.1525;0.0016;0.0347;-0.1016;0.0323;0.161;-0.0988;0.1616;0.1727;0.229;0.0001;0.0014;0.0611;0.6417;0.3999;NA;NA;NA
GIUS;Diario;TargetVar;anxiety;-0.2906;0;0;0.3692;0;0;-0.2242;0;0.0018;-0.2942;0.0001;0;-0.0391;0.1307;0.5903;NA;NA;NA
GIUS;Diario;TargetVar;irritability;-0.1439;0.0146;0.0464;0.2282;0.0119;0.0015;-0.217;0.0038;0.0025;-0.1102;0.3756;0.1282;0.0012;0.3678;0.9868;NA;NA;NA
GIUS;Diario;TargetVar;concentration;0.226;0;0.0016;-0.2263;0.0006;0.0016;-0.0522;0.007;0.4723;0.4819;0;0;-0.0512;0.7589;0.4804;NA;NA;NA
GIUS;Diario;TargetVar;caffeine;0.0667;0;0.358;-0.1221;0.0082;0.0917;0.2394;0.1166;0.0008;-0.207;0;0.004;0.1224;0.9456;0.0907;NA;NA;NA
GIUS;Diario;TargetVar;sleep_time;0.1968;0.1055;0.0062;-0.082;0.2195;0.258;-0.2073;0.1054;0.0039;0.2495;0;0.0005;0.1458;1;0.0437;NA;NA;NA
GIUS;Diario;TargetVar;wakeup_time;-0.1503;0.8636;0.0374;0.0572;0.4579;0.4304;0.228;0.0134;0.0015;-0.3335;0.3951;0;-0.0401;1;0.5803;NA;NA;NA
GIUS;Diario;TargetVar;motivation;0.1589;0;0.0277;-0.0825;0.0064;0.2555;-0.0814;0.4029;0.2618;0.0716;0;0.3237;0.1726;0.0045;0.0167;NA;NA;NA
GIUS;Diario;TargetVar;sleep_quality;-0.0764;0;0.2923;0.0783;0.5667;0.2806;0.0864;0.0173;0.2337;-0.339;0;0;0.1125;0.2361;0.1204;NA;NA;NA
GIUS;Diario;TargetVar;slowness_fill_form;0.0455;0.6726;0.5305;-0.0382;0.4013;0.5986;-0.0832;0.928;0.2514;0.2379;0.0173;0.0009;-0.0787;0.9738;0.2776;NA;NA;NA
GIUS;Diario;TargetVar;sleep_duration;-0.0925;0.2449;0.2019;0.0778;0.1598;0.2833;0.0369;0.027;0.6111;-0.1626;0.0182;0.0243;-0.0103;0.9999;0.8872;NA;NA;NA
GIUS;Diario;TargetVar;sleep_zenith;-0.1573;0.1819;0.0293;0.0224;0.1899;0.7575;0.3294;0.0262;0;-0.3861;0.0004;0;-0.0549;1;0.4492;NA;NA;NA
GIUS;Diario;TargetVar;observation_string_length;0.0613;0.0001;0.3985;-0.0506;0.0918;0.486;-0.0735;0.9997;0.3108;0.2224;0;0.0019;-0.0533;1;0.4628;NA;NA;NA
GIUS;Diario;TargetVar;time_start_form;-0.1212;0.5446;0.094;0.0568;0.4855;0.4336;0.174;0.6053;0.0158;-0.2974;0.3094;0;-0.0079;0.6567;0.9132;NA;NA;NA
